TOP_HOT_AIR_TEMP,Faulty_TOP_HOT_AIR_TEMP,CHAMBER_EXT_TEMP,Faulty_CHAMBER_EXT_TEMP,CHAMBER_OUTLET_TEMP,Faulty_CHAMBER_OUTLET_TEMP,FEED_PUMP_FLOW,Faulty_FEED_PUMP_FLOW
182.8,197.8,85.90000153,60.90000153,90.6999969,70.6999969,1049.766,849.766
182.8,197.8,86,61,91.0999985,71.0999985,1055.486,855.486
183.3,198.3,86.30000305,61.30000305,91.0999985,71.0999985,1055.486,855.486
185.7,200.7,86.30000305,61.30000305,91.6999969,71.6999969,1048.599,848.599
185.7,200.7,86.09999847,61.09999847,91.3000031,71.3000031,1048.599,848.599
184.60001,199.60001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
183.8,198.8,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.3,200.3,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.39999,200.39999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
184.7,199.7,85.542239,60.542239,94.4000015,74.4000015,1039.377,839.377
183.89999,198.89999,88.30000305,63.30000305,93,73,1032.49,832.49
182.89999,197.89999,87.30000305,62.30000305,92.3000031,72.3000031,1035.875,835.875
181.8,196.8,86.90000153,61.90000153,91.6999969,71.6999969,1030.156,830.156
182.3,197.3,86.5,61.5,91.4000015,71.4000015,1037.043,837.043
184.3,199.3,86.30000305,61.30000305,91.5,71.5,1031.323,831.323
185.5,200.5,86.40000153,61.40000153,91.5999985,71.5999985,1034.825,834.825
185.2,200.2,86.19999695,61.19999695,91.5999985,71.5999985,1032.49,832.49
183.89999,198.89999,86.19999695,61.19999695,91.3000031,71.3000031,1034.825,834.825
182.10001,197.10001,86.30000305,61.30000305,90.6999969,70.6999969,1033.658,833.658
181.7,196.7,86,61,90.8000031,70.8000031,1030.156,830.156
183,198,86.09999847,61.09999847,90.8000031,70.8000031,1030.156,830.156
184.89999,199.89999,85.59999847,60.59999847,90.6999969,70.6999969,1034.825,834.825
185.5,200.5,86,61,90.9000015,70.9000015,1030.156,830.156
184.89999,199.89999,86.19999695,61.19999695,91.5,71.5,1031.323,831.323
183.5,198.5,86.19999695,61.19999695,91.1999969,71.1999969,1041.712,841.712
181.5,196.5,86.09999847,61.09999847,91,71,1038.21,838.21
182.89999,197.89999,86.19999695,61.19999695,91,71,1041.712,841.712
184.2,199.2,86,61,90.6999969,70.6999969,1033.658,833.658
185.60001,200.60001,86.80000305,61.80000305,92.1999969,72.1999969,1012.879,812.879
184.89999,199.89999,87,62,92.4000015,72.4000015,1003.658,803.658
183.60001,198.60001,86.80000305,61.80000305,92.3000031,72.3000031,1018.599,818.599
182.60001,197.60001,86.59999847,61.59999847,91.5,71.5,1017.432,817.432
181.60001,196.60001,86.19999695,61.19999695,91.1999969,71.1999969,1004.825,804.825
182,197,85.90000153,60.90000153,91.0999985,71.0999985,1014.047,814.047
184.10001,199.10001,85.90000153,60.90000153,91.0999985,71.0999985,1010.545,810.545
185.5,200.5,86.09999847,61.09999847,91.3000031,71.3000031,1009.377,809.377
185.3,200.3,85.90000153,60.90000153,91.3000031,71.3000031,1012.879,812.879
183.89999,198.89999,86.09999847,61.09999847,91.3000031,71.3000031,1014.047,814.047
183.10001,198.10001,86.30000305,61.30000305,91,71,1010.545,810.545
181.8,196.8,86,61,90.6999969,70.6999969,1007.043,807.043
182.3,197.3,85.80000305,60.80000305,90.6999969,70.6999969,1016.265,816.265
184.39999,199.39999,85.80000305,60.80000305,91.0999985,71.0999985,1012.879,812.879
185.5,200.5,85.90000153,60.90000153,90.6999969,70.6999969,1011.712,811.712
184.8,199.8,85.90000153,60.90000153,91.0999985,71.0999985,1012.879,812.879
183.5,198.5,85.69999695,60.69999695,91,71,1014.047,814.047
181.8,196.8,85.69999695,60.69999695,91,71,1011.712,811.712
181.89999,196.89999,85.80000305,60.80000305,90.3000031,70.3000031,1012.879,812.879
182.8,197.8,85.59999847,60.59999847,90.4000015,70.4000015,1012.879,812.879
185.10001,200.10001,85.59999847,60.59999847,90.5,70.5,1012.879,812.879
185.60001,200.60001,85.59999847,60.59999847,90.5999985,70.5999985,1009.377,809.377
184.89999,199.89999,85.5,60.5,91,71,1010.545,810.545
183.3,198.3,85.59999847,60.59999847,90.6999969,70.6999969,1012.879,812.879
181.7,196.7,85,60,90.1999969,70.1999969,1003.658,803.658
183.2,198.2,85.19999695,60.19999695,90.1999969,70.1999969,1018.599,818.599
185.39999,200.39999,85.5,60.5,90.5999985,70.5999985,1008.21,808.21
185.39999,200.39999,85.59999847,60.59999847,90.5999985,70.5999985,1016.265,816.265
184.2,199.2,85.59999847,60.59999847,91.0999985,71.0999985,1020.934,820.934
182,197,85.5,60.5,90.4000015,70.4000015,1015.214,815.214
181.89999,196.89999,85.30000305,60.30000305,90.4000015,70.4000015,1007.043,807.043
184.10001,199.10001,85.19999695,60.19999695,90,70,1016.265,816.265
185.5,200.5,84.90000153,59.90000153,90,70,1007.043,807.043
185.3,200.3,84.80000305,59.80000305,90,70,1001.323,801.323
184.60001,199.60001,85.09999847,60.09999847,89.8000031,69.8000031,1005.875,805.875
182.89999,197.89999,84.90000153,59.90000153,89.9000015,69.9000015,1016.265,816.265
181.89999,196.89999,84.59999847,59.59999847,89.4000015,69.4000015,1007.043,807.043
182.39999,197.39999,84.59999847,59.59999847,89.4000015,69.4000015,1011.712,811.712
183.60001,198.60001,84.5,59.5,89.5999985,69.5999985,1014.047,814.047
185.5,200.5,84.59999847,59.59999847,90,70,1014.047,814.047
185.39999,200.39999,85.5,60.5,90.5,70.5,1017.432,817.432
183.60001,198.60001,85.19999695,60.19999695,90.4000015,70.4000015,1003.658,803.658
181.89999,196.89999,85.5,60.5,90.5999985,70.5999985,998.9883,798.9883
182,197,85.40000153,60.40000153,90.4000015,70.4000015,993.2685,793.2685
184.60001,199.60001,85.40000153,60.40000153,90.5999985,70.5999985,998.9883,798.9883
185.3,200.3,85.69999695,60.69999695,91,71,1004.825,804.825
184.3,199.3,85.80000305,60.80000305,90.9000015,70.9000015,993.2685,793.2685
183.3,198.3,85.90000153,60.90000153,91,71,1001.323,801.323
181.7,196.7,85.90000153,60.90000153,91,71,997.821,797.821
181.60001,196.60001,85.80000305,60.80000305,90.8000031,70.8000031,992.1011,792.1011
181.89999,196.89999,85.80000305,60.80000305,90.8000031,70.8000031,987.4319,787.4319
184.60001,199.60001,85.59999847,60.59999847,90.6999969,70.6999969,1003.658,803.658
185.3,200.3,85.40000153,60.40000153,91.0999985,71.0999985,986.3813,786.3813
184.10001,199.10001,85.59999847,60.59999847,90.6999969,70.6999969,995.6031,795.6031
182.5,197.5,85.40000153,60.40000153,90.1999969,70.1999969,989.7665,789.7665
181.60001,196.60001,85.09999847,60.09999847,90,70,995.6031,795.6031
182.8,197.8,85,60,89.6999969,69.6999969,1000.156,800.156
184.60001,199.60001,85,60,90.0999985,70.0999985,992.1011,792.1011
184.60001,199.60001,85.30000305,60.30000305,90.5999985,70.5999985,994.4358,794.4358
182.3,197.3,85.40000153,60.40000153,90.5,70.5,995.6031,795.6031
181.89999,196.89999,85.19999695,60.19999695,90.5,70.5,992.1011,792.1011
185,200,85.30000305,60.30000305,90.6999969,70.6999969,994.4358,794.4358
185.2,200.2,85.40000153,60.40000153,90.6999969,70.6999969,1003.658,803.658
183.89999,198.89999,85.5,60.5,90.9000015,70.9000015,995.6031,795.6031
182.7,197.7,85.59999847,60.59999847,91.0999985,71.0999985,1004.825,804.825
181.7,196.7,85.5,60.5,90.3000031,70.3000031,986.3813,786.3813
184.8,199.8,85.59999847,60.59999847,90.6999969,70.6999969,1001.323,801.323
184.5,199.5,85.90000153,60.90000153,91.0999985,71.0999985,996.6537,796.6537
181.89999,196.89999,85.69999695,60.69999695,91,71,1002.49,802.49
182.3,197.3,85.59999847,60.59999847,90.5999985,70.5999985,1002.49,802.49
185.2,200.2,85.5,60.5,91,71,993.2685,793.2685
184.39999,199.39999,85.80000305,60.80000305,91.4000015,71.4000015,1007.043,807.043
181.5,196.5,85.69999695,60.69999695,90.8000031,70.8000031,1000.156,800.156
183.2,198.2,85.59999847,60.59999847,90.6999969,70.6999969,997.821,797.821
185.3,200.3,86,61,91.1999969,71.1999969,996.6537,796.6537
183.60001,198.60001,86.19999695,61.19999695,91.3000031,71.3000031,993.2685,793.2685
181.39999,196.39999,85.69999695,60.69999695,90.1999969,70.1999969,1004.825,804.825
183,198,85.30000305,60.30000305,90.0999985,70.0999985,1007.043,807.043
185.2,200.2,85,60,90.5,70.5,1002.49,802.49
183.60001,198.60001,85.30000305,60.30000305,90.5,70.5,1005.875,805.875
181.39999,196.39999,85.09999847,60.09999847,89.9000015,69.9000015,1009.377,809.377
183.60001,198.60001,85,60,90.0999985,70.0999985,992.1011,792.1011
184.89999,199.89999,85.19999695,60.19999695,90.3000031,70.3000031,1001.323,801.323
183.39999,198.39999,85.5,60.5,90.6999969,70.6999969,1016.265,816.265
181.60001,196.60001,85.09999847,60.09999847,90.1999969,70.1999969,1007.043,807.043
184.8,199.8,85.30000305,60.30000305,90.6999969,70.6999969,1007.043,807.043
184.7,199.7,85.59999847,60.59999847,90.8000031,70.8000031,1000.156,800.156
182.60001,197.60001,85.5,60.5,90.9000015,70.9000015,1007.043,807.043
181.7,196.7,85.30000305,60.30000305,90.1999969,70.1999969,1002.49,802.49
184.5,199.5,85.19999695,60.19999695,90.3000031,70.3000031,996.6537,796.6537
185.2,200.2,85.40000153,60.40000153,90.6999969,70.6999969,1003.658,803.658
184.60001,199.60001,85.59999847,60.59999847,90.9000015,70.9000015,1002.49,802.49
182.39999,197.39999,85.40000153,60.40000153,90.5999985,70.5999985,1010.545,810.545
182,197,85.19999695,60.19999695,90.3000031,70.3000031,1001.323,801.323
185.3,200.3,85.09999847,60.09999847,90.5999985,70.5999985,997.821,797.821
184.60001,199.60001,85.19999695,60.19999695,90.5,70.5,1005.875,805.875
182.60001,197.60001,85,60,90,70,1008.21,808.21
182.2,197.2,84.90000153,59.90000153,89.5999985,69.5999985,996.6537,796.6537
184.7,199.7,84.90000153,59.90000153,89.5999985,69.5999985,1004.825,804.825
185.10001,200.10001,85.09999847,60.09999847,90.3000031,70.3000031,1001.323,801.323
183.3,198.3,85.09999847,60.09999847,89.8000031,69.8000031,1005.875,805.875
186.5,201.5,85.09999847,60.09999847,89.9000015,69.9000015,1085.486,885.486
184.7,199.7,83.5,58.5,87.6999969,67.6999969,1004.825,804.825
186.5,201.5,88,63,94.4000015,74.4000015,918.3268,718.3268
187.3,202.3,86.19999695,61.19999695,90.0999985,70.0999985,1073.93,873.93
184.5,199.5,83.90000153,58.90000153,88.5999985,68.5999985,1088.988,888.988
185.60001,200.60001,84,59,89.1999969,69.1999969,1095.875,895.875
187.89999,202.89999,84.69999695,59.69999695,89.9000015,69.9000015,1101.712,901.712
186.5,201.5,84.69999695,59.69999695,90.3000031,70.3000031,1102.879,902.879
184.2,199.2,84.5,59.5,89.0999985,69.0999985,1099.377,899.377
187.3,202.3,84.5,59.5,88.9000015,68.9000015,1100.545,900.545
188.2,203.2,84.40000153,59.40000153,88.9000015,68.9000015,1097.043,897.043
186.39999,201.39999,84.09999847,59.09999847,89.3000031,69.3000031,1099.377,899.377
184.39999,199.39999,83.90000153,58.90000153,88.5,68.5,1091.323,891.323
186.60001,201.60001,83.69999695,58.69999695,88.5,68.5,1100.545,900.545
188.2,203.2,84,59,88.8000031,68.8000031,1091.323,891.323
185.2,200.2,83.90000153,58.90000153,88.5,68.5,1094.708,894.708
185.60001,200.60001,83.59999847,58.59999847,87.9000015,67.9000015,1097.043,897.043
188.5,203.5,83.5,58.5,88.3000031,68.3000031,1093.541,893.541
186.7,201.7,83.5,58.5,88.4000015,68.4000015,1102.879,902.879
184.8,199.8,83.19999695,58.19999695,88,68,1094.708,894.708
185.5,200.5,83.30000305,58.30000305,88.1999969,68.1999969,1091.323,891.323
188.39999,203.39999,83.5,58.5,88.1999969,68.1999969,1085.486,885.486
187.5,202.5,83.5,58.5,88.5999985,68.5999985,1097.043,897.043
186.5,201.5,83.40000153,58.40000153,88.4000015,68.4000015,1090.156,890.156
184.39999,199.39999,83.69999695,58.69999695,88.1999969,68.1999969,1100.545,900.545
186.2,201.2,83,58,87.6999969,67.6999969,1094.708,894.708
188,203,83.30000305,58.30000305,88.3000031,68.3000031,1087.821,887.821
188.39999,203.39999,83.5,58.5,88.5,68.5,1097.043,897.043
187.39999,202.39999,83.69999695,58.69999695,88.6999969,68.6999969,1088.988,888.988
185.8,200.8,83.69999695,58.69999695,88.5,68.5,1092.49,892.49
184.7,199.7,83.59999847,58.59999847,88.5999985,68.5999985,1090.156,890.156
186.10001,201.10001,83.5,58.5,88.3000031,68.3000031,1099.377,899.377
187.60001,202.60001,83.69999695,58.69999695,88.5,68.5,1092.49,892.49
188.7,203.7,83.59999847,58.59999847,88.6999969,68.6999969,1093.541,893.541
188.5,203.5,83.69999695,58.69999695,88.8000031,68.8000031,1088.988,888.988
188.60001,203.60001,83.59999847,58.59999847,88.5,68.5,1087.821,887.821
188.7,203.7,83.90000153,58.90000153,88.8000031,68.8000031,1095.875,895.875
188.60001,203.60001,83.19999695,58.19999695,87.9000015,67.9000015,1099.377,899.377
188.8,203.8,83.30000305,58.30000305,88.5,68.5,1091.323,891.323
188.7,203.7,83.09999847,58.09999847,87.8000031,67.8000031,1087.821,887.821
188.8,203.8,82.5,57.5,87.0999985,67.0999985,1068.21,868.21
188.8,203.8,81.40000153,56.40000153,86,66,1077.432,877.432
188.7,203.7,83,58,88.1999969,68.1999969,1012.879,812.879
188.60001,203.60001,86.69999695,61.69999695,92.6999969,72.6999969,1005.48,805.48
185.1265,200.1265,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.1265,200.1265,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.1265,200.1265,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
188.2,203.2,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
187.39999,202.39999,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
185.10001,200.10001,85.542239,60.542239,90.452079,70.452079,1005.48,805.48
187.89999,202.89999,85.542239,60.542239,90.452079,70.452079,945.9922,745.9922
189,204,85.542239,60.542239,90.452079,70.452079,928.5992,728.5992
185.39999,200.39999,85.542239,60.542239,90.452079,70.452079,1045.097,845.097
187.3,202.3,89.09999847,64.09999847,93.0999985,73.0999985,1070.545,870.545
188.60001,203.60001,86.40000153,61.40000153,91.0999985,71.0999985,1065.875,865.875
188.7,203.7,85.09999847,60.09999847,89.0999985,69.0999985,1053.268,853.268
185.3,200.3,84.80000305,59.80000305,89.0999985,69.0999985,1068.21,868.21
186.60001,201.60001,85.5,60.5,90.3000031,70.3000031,1077.432,877.432
187.5,202.5,85.80000305,60.80000305,90.6999969,70.6999969,1072.879,872.879
188.7,203.7,84.5,59.5,89.5,69.5,1097.043,897.043
188.7,203.7,84.30000305,59.30000305,88.9000015,68.9000015,1099.377,899.377
185.5,200.5,84.40000153,59.40000153,88.6999969,68.6999969,1103.93,903.93
185.3,200.3,84.30000305,59.30000305,88.6999969,68.6999969,1093.541,893.541
186.3,201.3,84.40000153,59.40000153,89,69,1103.93,903.93
187.5,202.5,84.30000305,59.30000305,89,69,1093.541,893.541
188.3,203.3,84.5,59.5,89.5,69.5,1100.545,900.545
188.8,203.8,84.30000305,59.30000305,89.5,69.5,1103.93,903.93
188.39999,203.39999,84.69999695,59.69999695,89.4000015,69.4000015,1094.708,894.708
188.3,203.3,84.40000153,59.40000153,89.0999985,69.0999985,1109.766,909.766
186,201,84.69999695,59.69999695,89.0999985,69.0999985,1117.821,917.821
185.3,200.3,84.69999695,59.69999695,89.0999985,69.0999985,1112.101,912.101
186.2,201.2,84.5,59.5,89.1999969,69.1999969,1117.821,917.821
187,202,84.69999695,59.69999695,89.4000015,69.4000015,1110.934,910.934
188.5,203.5,84.5,59.5,89.6999969,69.6999969,1097.043,897.043
188.8,203.8,84.59999847,59.59999847,89.0999985,69.0999985,1117.821,917.821
186.2,201.2,84.40000153,59.40000153,88.5999985,68.5999985,1114.319,914.319
185.7,200.7,84.69999695,59.69999695,89.5,69.5,1121.323,921.323
187.2,202.2,84.80000305,59.80000305,89.5,69.5,1091.323,891.323
188.8,203.8,85,60,89.5999985,69.5999985,1112.101,912.101
188.5,203.5,84.69999695,59.69999695,89.0999985,69.0999985,1097.043,897.043
186.39999,201.39999,84.40000153,59.40000153,89.4000015,69.4000015,1093.541,893.541
185.5,200.5,84.30000305,59.30000305,88.9000015,68.9000015,1125.875,925.875
186.3,201.3,84.30000305,59.30000305,88.8000031,68.8000031,1117.821,917.821
187.60001,202.60001,84.59999847,59.59999847,89.3000031,69.3000031,1102.879,902.879
188.3,203.3,84.30000305,59.30000305,89.4000015,69.4000015,1121.323,921.323
189,204,84.40000153,59.40000153,89.5,69.5,1136.265,936.265
188.5,203.5,84.30000305,59.30000305,89,69,1115.486,915.486
186.7,201.7,84.30000305,59.30000305,88.4000015,68.4000015,1103.93,903.93
185.2,200.2,84.09999847,59.09999847,89,69,1110.934,910.934
185.39999,200.39999,84.69999695,59.69999695,89.4000015,69.4000015,1122.49,922.49
186.8,201.8,84.90000153,59.90000153,89.5999985,69.5999985,1092.49,892.49
188.39999,203.39999,85,60,89.9000015,69.9000015,1116.654,916.654
188,203,84.69999695,59.69999695,89.3000031,69.3000031,1122.49,922.49
185.7,200.7,85,60,89.5999985,69.5999985,1110.934,910.934
188,203,84.80000305,59.80000305,89.6999969,69.6999969,1123.541,923.541
188.8,203.8,85,60,89.8000031,69.8000031,1107.432,907.432
185.89999,200.89999,84.59999847,59.59999847,89.4000015,69.4000015,1117.821,917.821
187,202,84.90000153,59.90000153,89.6999969,69.6999969,1118.988,918.988
188.3,203.3,84.80000305,59.80000305,89.5999985,69.5999985,1116.654,916.654
187.60001,202.60001,84.69999695,59.69999695,89.5999985,69.5999985,1099.377,899.377
185.89999,200.89999,84.80000305,59.80000305,89.3000031,69.3000031,1107.432,907.432
185.7,200.7,84.90000153,59.90000153,89.5,69.5,1108.599,908.599
187,202,84.69999695,59.69999695,89.4000015,69.4000015,1137.432,937.432
187.8,202.8,84.69999695,59.69999695,89.5999985,69.5999985,1113.152,913.152
188.10001,203.10001,84.30000305,59.30000305,89.1999969,69.1999969,1117.821,917.821
188.7,203.7,84,59,89.0999985,69.0999985,1118.988,918.988
188.8,203.8,84,59,88.9000015,68.9000015,1103.93,903.93
188.39999,203.39999,83.80000305,58.80000305,88.5999985,68.5999985,1113.152,913.152
188.3,203.3,83.30000305,58.30000305,88.5,68.5,1109.766,909.766
187.7,202.7,83.80000305,58.80000305,88.4000015,68.4000015,1120.156,920.156
188.2,203.2,83.80000305,58.80000305,88.5999985,68.5999985,1113.152,913.152
188,203,83.90000153,58.90000153,88.9000015,68.9000015,1131.712,931.712
188.3,203.3,83.80000305,58.80000305,88.3000031,68.3000031,1124.708,924.708
187.39999,202.39999,83.90000153,58.90000153,88.3000031,68.3000031,1122.49,922.49
188,203,83.90000153,58.90000153,88.8000031,68.8000031,1113.152,913.152
188.3,203.3,83.80000305,58.80000305,88.3000031,68.3000031,1101.712,901.712
188.39999,203.39999,84,59,88.6999969,68.6999969,1112.101,912.101
188.39999,203.39999,84,59,88.5,68.5,1117.821,917.821
188.2,203.2,84,59,88.6999969,68.6999969,1114.319,914.319
188.10001,203.10001,84.30000305,59.30000305,88.9000015,68.9000015,1121.323,921.323
187.60001,202.60001,84.19999695,59.19999695,88.8000031,68.8000031,1117.821,917.821
187.10001,202.10001,84.19999695,59.19999695,89.0999985,69.0999985,1105.097,905.097
185.2,200.2,84.40000153,59.40000153,88.5999985,68.5999985,1100.545,900.545
185.10001,200.10001,84.30000305,59.30000305,88.5999985,68.5999985,1110.934,910.934
186.7,201.7,84.09999847,59.09999847,88.6999969,68.6999969,1102.879,902.879
188.39999,203.39999,84.5,59.5,89,69,1121.323,921.323
188.3,203.3,84.19999695,59.19999695,89.4000015,69.4000015,1118.988,918.988
186.89999,201.89999,84.40000153,59.40000153,89,69,1117.821,917.821
185.5,200.5,84.30000305,59.30000305,89,69,1131.712,931.712
185.3,200.3,84.30000305,59.30000305,88.9000015,68.9000015,1112.101,912.101
186.8,201.8,84.30000305,59.30000305,89,69,1121.323,921.323
188,203,84.5,59.5,89.5,69.5,1109.766,909.766
188,203,84.69999695,59.69999695,89.5999985,69.5999985,1100.545,900.545
186.89999,201.89999,84.69999695,59.69999695,89.6999969,69.6999969,1102.879,902.879
184.7,199.7,85.69999695,60.69999695,91.0999985,71.0999985,1031.323,831.323
185.39999,200.39999,85.69999695,60.69999695,90.9000015,70.9000015,1037.043,837.043
185.89999,200.89999,85.30000305,60.30000305,90.3000031,70.3000031,1035.875,835.875
186.60001,201.60001,85,60,89.8000031,69.8000031,997.821,797.821
186.7,201.7,85.19999695,60.19999695,90.0999985,70.0999985,1018.599,818.599
186.2,201.2,85.69999695,60.69999695,90.5999985,70.5999985,1024.436,824.436
183.39999,198.39999,86.30000305,61.30000305,91.4000015,71.4000015,989.7665,789.7665
185.8,200.8,86.59999847,61.59999847,91.6999969,71.6999969,1022.101,822.101
186.3,201.3,86.19999695,61.19999695,91.3000031,71.3000031,1026.654,826.654
183.60001,198.60001,86.40000153,61.40000153,91.1999969,71.1999969,1003.658,803.658
185.10001,200.10001,86.09999847,61.09999847,90.8000031,70.8000031,1017.432,817.432
185.39999,200.39999,85.40000153,60.40000153,90.4000015,70.4000015,1005.875,805.875
182.7,197.7,85.30000305,60.30000305,90.0999985,70.0999985,996.6537,796.6537
184.39999,199.39999,85.69999695,60.69999695,90.4000015,70.4000015,997.821,797.821
185.7,200.7,85.5,60.5,90.5,70.5,1011.712,811.712
